"STATION","NAME","DATE","PRCP","TAVG","TSUN"
"USC00203661","HASTINGS, MI US","2020-06-24",,,
"USC00203661","HASTINGS, MI US","2020-06-25","0.00",,
"USC00203661","HASTINGS, MI US","2020-06-26","0.00",,
"USC00203661","HASTINGS, MI US","2020-06-27","2.00",,
"USC00203661","HASTINGS, MI US","2020-06-28","0.00",,
"USC00203661","HASTINGS, MI US","2020-06-29","0.00",,
"USC00203661","HASTINGS, MI US","2020-06-30","0.00",,
"USC00203661","HASTINGS, MI US","2020-07-01","0.00",,
"USC00203661","HASTINGS, MI US","2020-07-02","0.00",,
"USC00203661","HASTINGS, MI US","2020-07-03","0.00",,
"USC00203661","HASTINGS, MI US","2020-07-04","0.00",,
"USC00203661","HASTINGS, MI US","2020-07-05","0.00",,
"USC00203661","HASTINGS, MI US","2020-07-06","0.00",,
"USC00203661","HASTINGS, MI US","2020-07-07","0.00",,
"USC00203661","HASTINGS, MI US","2020-07-08","0.00",,
"USC00203661","HASTINGS, MI US","2020-07-09","0.00",,
"USC00203661","HASTINGS, MI US","2020-07-10","0.60",,
"USC00203661","HASTINGS, MI US","2020-07-11","0.38",,
"USC00203661","HASTINGS, MI US","2020-07-12","0.00",,
"USC00203661","HASTINGS, MI US","2020-07-13","0.00",,
"USC00203661","HASTINGS, MI US","2020-07-14","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-09","0.06",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-10","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-11","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-12","0.01",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-13","0.04",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-14","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-15","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-16","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-17","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-18","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-19","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-20","0.07",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-21","0.03",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-22","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-23","0.05",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-24","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-25","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-26","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-27","0.04",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-28","0.44",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-29","0.83",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-04-30","0.27",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-01","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-02","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-03","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-04","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-05","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-06","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-07","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-08","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-09","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-10","0.11",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-11","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-12","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-13","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-14","0.43",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-15","0.66",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-16","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-17","0.85",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-18","3.12",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-19","0.02",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-20","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-21","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-22","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-23","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-24","0.04",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-25","0.09",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-26","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-27","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-28","0.06",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-29","0.53",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-30","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-05-31","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-01","0.02",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-02","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-03","0.08",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-04","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-05","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-06","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-07","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-08","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-09","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-10","1.68",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-11","0.11",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-12","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-13","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-14","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-15","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-16","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-17","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-18","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-19","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-20","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-21","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-22","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-23","0.02",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-24","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-25","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-26","0.02",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-27","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-28","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-29","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-06-30","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-07-01","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-07-02","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-07-03","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-07-04","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-07-05","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-07-06","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-07-07","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-07-08","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-07-09","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-07-10","0.63",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-07-11","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-07-12","0.00",,
"USW00014845","SAGINAW MBS INTERNATIONAL AIRPORT, MI US","2020-07-13","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-09","0.18",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-10","0.10",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-11","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-12","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-13","0.10",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-14","0.02",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-15","0.02",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-16","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-17","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-18","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-19","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-20","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-21","0.08",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-22","0.04",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-23","0.06",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-24","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-25","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-26","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-27","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-28","0.15",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-29","0.45",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-04-30","0.15",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-01","0.25",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-02","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-03","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-04","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-05","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-06","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-07","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-08","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-09","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-10","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-11","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-12","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-13","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-14","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-15","0.75",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-16","0.13",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-17","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-18","0.80",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-19","0.93",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-20","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-21","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-22","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-23","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-24","0.08",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-25","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-26","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-27","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-28","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-29","0.57",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-30","0.53",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-05-31","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-01","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-02","0.25",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-03","0.26",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-04","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-05","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-06","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-07","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-08","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-09","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-10","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-11","0.65",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-12","0.18",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-13","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-14","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-15","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-16","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-17","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-18","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-19","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-20","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-21","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-22","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-23","0.08",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-24","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-25","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-26","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-27","0.05",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-28","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-29","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-06-30","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-01","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-02","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-03","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-04","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-05","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-06","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-07","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-08","0.38",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-09","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-10","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-11","0.95",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-12","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-13","0.00",,
"USC00201361","CASS CITY 1 SSW, MI US","2020-07-14","0.00",,
"USC00202691","FARMINGTON, MI US","2020-04-09","0.13",,
"USC00202691","FARMINGTON, MI US","2020-04-10","0.05",,
"USC00202691","FARMINGTON, MI US","2020-04-11","0.00",,
"USC00202691","FARMINGTON, MI US","2020-04-12","0.00",,
"USC00202691","FARMINGTON, MI US","2020-04-13","0.21",,
"USC00202691","FARMINGTON, MI US","2020-04-14","0.00",,
"USC00202691","FARMINGTON, MI US","2020-04-15","0.00",,
"USC00202691","FARMINGTON, MI US","2020-04-16","0.06",,
"USC00202691","FARMINGTON, MI US","2020-04-17","0.00",,
"USC00202691","FARMINGTON, MI US","2020-04-18","0.20",,
"USC00202691","FARMINGTON, MI US","2020-04-19","0.00",,
"USC00202691","FARMINGTON, MI US","2020-04-20","0.01",,
"USC00202691","FARMINGTON, MI US","2020-04-21","0.11",,
"USC00202691","FARMINGTON, MI US","2020-04-22","0.01",,
"USC00202691","FARMINGTON, MI US","2020-04-23","0.17",,
"USC00202691","FARMINGTON, MI US","2020-04-24","0.00",,
"USC00202691","FARMINGTON, MI US","2020-04-25","0.00",,
"USC00202691","FARMINGTON, MI US","2020-04-26","0.00",,
"USC00202691","FARMINGTON, MI US","2020-04-27","0.00",,
"USC00202691","FARMINGTON, MI US","2020-04-28","0.00",,
"USC00202691","FARMINGTON, MI US","2020-04-29","0.18",,
"USC00202691","FARMINGTON, MI US","2020-04-30","0.11",,
"USC00202691","FARMINGTON, MI US","2020-05-01","0.34",,
"USC00202691","FARMINGTON, MI US","2020-05-02","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-03","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-04","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-05","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-06","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-07","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-08","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-09","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-10","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-11","0.65",,
"USC00202691","FARMINGTON, MI US","2020-05-12","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-13","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-14","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-15","1.17",,
"USC00202691","FARMINGTON, MI US","2020-05-16","0.07",,
"USC00202691","FARMINGTON, MI US","2020-05-17","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-18","0.40",,
"USC00202691","FARMINGTON, MI US","2020-05-19","1.41",,
"USC00202691","FARMINGTON, MI US","2020-05-20","0.01",,
"USC00202691","FARMINGTON, MI US","2020-05-21","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-22","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-23","0.16",,
"USC00202691","FARMINGTON, MI US","2020-05-24","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-25","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-26","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-27","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-28","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-29","0.00",,
"USC00202691","FARMINGTON, MI US","2020-05-30","0.03",,
"USC00202691","FARMINGTON, MI US","2020-05-31","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-01","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-02","0.19",,
"USC00202691","FARMINGTON, MI US","2020-06-03","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-04","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-05","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-06","0.12",,
"USC00202691","FARMINGTON, MI US","2020-06-07","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-08","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-09","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-10","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-11","0.53",,
"USC00202691","FARMINGTON, MI US","2020-06-12","0.03",,
"USC00202691","FARMINGTON, MI US","2020-06-13","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-14","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-15","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-16","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-17","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-18","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-19","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-20","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-21","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-22","0.03",,
"USC00202691","FARMINGTON, MI US","2020-06-23","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-24","0.26",,
"USC00202691","FARMINGTON, MI US","2020-06-25","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-26","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-27","1.90",,
"USC00202691","FARMINGTON, MI US","2020-06-28","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-29","0.00",,
"USC00202691","FARMINGTON, MI US","2020-06-30","0.00",,
"USC00202691","FARMINGTON, MI US","2020-07-01","0.00",,
"USC00202691","FARMINGTON, MI US","2020-07-02","0.00",,
"USC00202691","FARMINGTON, MI US","2020-07-03","0.00",,
"USC00202691","FARMINGTON, MI US","2020-07-04","0.00",,
"USC00202691","FARMINGTON, MI US","2020-07-05","0.00",,
"USC00202691","FARMINGTON, MI US","2020-07-06","0.00",,
"USC00202691","FARMINGTON, MI US","2020-07-07","0.00",,
"USC00202691","FARMINGTON, MI US","2020-07-08","0.00",,
"USC00202691","FARMINGTON, MI US","2020-07-09","0.00",,
"USC00202691","FARMINGTON, MI US","2020-07-10","0.00",,
"USC00202691","FARMINGTON, MI US","2020-07-11","0.79",,
"USC00202691","FARMINGTON, MI US","2020-07-12","0.00",,
"USC00202691","FARMINGTON, MI US","2020-07-13","0.00",,
"USC00202691","FARMINGTON, MI US","2020-07-14","0.00",,
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-09","0.04","36",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-10","0.00","33",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-11","0.00","37",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-12","0.10","40",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-13","0.63","38",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-14","0.31","29",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-15","0.04","26",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-16","0.00","29",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-17","0.00","33",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-18","0.00","39",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-19","0.00","36",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-20","0.08","33",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-21","0.06","29",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-22","0.00","30",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-23","0.00","34",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-24","0.00","42",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-25","0.00","45",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-26","0.00","49",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-27","0.00","47",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-28","0.02","45",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-29","1.70","47",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-04-30","0.49","44",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-01","0.00","49",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-02","0.00","51",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-03","0.00","45",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-04","0.00","39",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-05","0.00","40",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-06","0.00","44",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-07","0.00","39",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-08","0.01","31",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-09","0.07","34",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-10","0.00","36",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-11","0.00","35",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-12","0.00","35",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-13","0.00","41",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-14","0.31","43",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-15","0.56","47",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-16","0.00","52",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-17","0.00","56",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-18","0.00","60",
"USW00014847","SAULT STE MARIE SANDERSON FIELD, MI US","2020-05-19","0.00","63",
